objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237661971716898816,172.208122902127,7.49799206287362,19.96967,18.15351,17.20182,16.66667,16.26392,3841,301,4,50,1821847113915459584,"GALAXY",0.115811,1618,53116,513
1237661971721158912,182.04817721842,7.60729210021371,21.01261,19.41625,18.02508,17.49048,17.13962,3841,301,4,115,6072107489977194496,"GALAXY",0.2404816,5393,55946,470
1237661971730137600,202.739999369596,7.22463462448486,22.30677,21.65311,20.72042,19.83366,19.36827,3841,301,4,252,5446128853117589504,"GALAXY",0.5946945,4837,55707,549
1237679998237147392,347.494382288752,-1.83972555667924,25.42817,22.29348,20.67437,19.52501,19.02324,8038,301,5,136,4909065248886249472,"GALAXY",0.6017754,4360,55539,515
1237678597546770688,344.333120238703,2.67519971432949,21.61972,21.50873,21.31867,20.99278,20.89461,7712,301,4,225,10326959688705660928,"QSO",1.631623,9172,58015,748
1237668736824902400,255.970751748971,45.3420484485978,24.05667,21.41545,19.64079,18.86147,18.39714,5416,301,5,14,6783610812710017024,"GALAXY",0.4087491,6025,56098,232
1237665534929928192,237.272791234022,20.2112765697171,19.39344,19.3609,19.0712,19.06577,19.14094,4671,301,1,62,2440984048579930112,"QSO",1.276274,2168,53886,120
1237659326017175808,213.709804655947,56.9732533219378,19.90453,18.36363,17.56587,17.10055,16.79482,3225,301,4,52,1306162684055545856,"GALAXY",0.0745101,1160,52674,432
1237665441520353536,206.672723364838,27.9844785237128,18.91508,17.70307,17.18829,16.90742,16.73602,4649,301,3,153,2270948141844948992,"GALAXY",0.05215954,2017,53474,29
1237672816511221760,345.714015095678,25.6732741284673,18.47566,17.31879,16.81042,16.59652,16.49559,6366,301,4,79,8622413188649211904,"STAR",-0.0006998316,7658,57312,988
1237653652375208192,7.92070015082294,15.2034975109681,22.94501,22.6326,20.86606,19.64455,19.09916,1904,301,4,202,6971640223190243328,"GALAXY",0.5859121,6192,56269,247
1237680333794312704,17.6075582017484,30.4328974913366,24.3801,19.65418,18.01773,17.41869,17.04237,8116,301,6,332,7051638490371741696,"GALAXY",0.3382316,6263,56279,463
1237679504323379712,10.8716905343455,20.459085743999,26.02025,23.40227,21.36553,20.20363,19.43541,7923,301,5,250,8574897511898306560,"GALAXY",0.7321413,7616,56902,159
1237665441522188544,211.236032943157,27.0078723224996,19.07693,18.07678,17.46506,17.30033,16.90555,4649,301,3,181,2390350162171029504,"GALAXY",0.1575612,2123,53793,235
1237673706654008320,121.072076307969,43.0926534218364,26.32042,23.71269,21.96794,20.57235,19.82078,6573,301,6,244,7181084270043355136,"STAR",1.19379e-05,6378,56330,344
1237657589783986432,175.163069512943,54.1713196286294,19.47248,18.41926,17.88866,17.58638,17.38805,2821,301,2,164,1141669148024137728,"GALAXY",0.1329853,1014,52707,24
1237657589775335680,145.509311399857,47.1925766474953,21.11854,19.71263,18.27595,17.71584,17.36162,2821,301,2,32,6463945946896291840,"GALAXY",0.297171,5741,55980,562
1237655108365910272,138.676414199751,50.201194242649,24.08766,20.69863,18.96515,18.16602,17.65947,2243,301,4,153,862504237525919744,"GALAXY",0.4493852,766,52247,236
1237665534931829248,241.556890578414,18.3991314285882,20.38623,19.40151,19.07713,18.92959,18.85932,4671,301,1,91,3703210220307193856,"STAR",-0.0002730126,3289,54910,456
1237678595946906112,8.97931526295832,1.55122897597499,21.89614,22.08183,21.64033,21.40055,21.6133,7712,301,1,389,8843963127328692224,"QSO",1.376425,7855,57011,70
1237680246806217728,340.29518678262,18.5789020200907,26.86662,22.7437,21.38826,19.90621,19.53214,8096,301,4,103,5658879957528762368,"GALAXY",0.692468,5026,55855,389
1237667211575689216,118.947924042597,13.211644244369,24.63466,21.33602,20.41781,19.4244,22.8269,5061,301,4,30,5073489516725295104,"STAR",9.524564e-05,4506,55568,671
1237666210854535424,267.578977983601,25.4278149870996,18.52971,17.57927,17.29726,17.19972,17.12515,4828,301,4,125,2458001459048900608,"STAR",-0.0003828999,2183,53536,589
1237657401335349760,117.390523174037,28.3419623315302,20.37351,17.71268,16.43666,15.86673,15.60221,2777,301,3,58,1192467683245844480,"STAR",7.566335e-05,1059,52618,508
1237657401334890752,116.645997087267,27.5608659140275,18.95453,17.31941,16.45584,16.06454,15.73799,2777,301,3,51,1192374499635390464,"GALAXY",0.0812413,1059,52618,169
1237657401336267264,118.909768498254,29.9614312663998,22.27678,21.37665,20.08349,19.14804,18.3705,2777,301,3,72,4224426291221518336,"STAR",-4.018247e-05,3752,55236,181
1237666434186086144,330.375765362472,21.2411312260877,25.62583,24.89984,21.78113,20.59637,19.84414,4880,301,4,22,8528879652495972352,"STAR",4.576906e-05,7575,56947,683
1237666434189427712,338.334092047711,22.8712326464889,24.99568,21.96577,20.3043,19.45691,18.92925,4880,301,4,73,7083109260763355136,"GALAXY",0.4832232,6291,56209,265
1237666434189033472,337.372691841181,22.6974229325456,24.00931,20.97756,19.30005,18.59288,18.26798,4880,301,4,67,7092069460409079808,"GALAXY",0.2890566,6299,56478,94
1237661435385675776,197.106199459361,47.5385974533626,18.65721,17.4115,16.96343,16.64636,16.48072,3716,301,5,93,1642852943122163712,"GALAXY",0.09732842,1459,53117,600
1237670961087054080,38.0378519620164,25.7390463885259,19.95566,19.86529,20.14185,20.37165,20.56779,5934,301,4,105,2701165331304441856,"STAR",-8.104301e-05,2399,53764,478
1237680272034825216,329.648564790419,18.5647112771556,23.27169,21.53852,19.79155,18.95802,18.3782,8102,301,3,37,5652248802851313664,"GALAXY",0.4816127,5020,55852,841
1237666301627006976,44.9638286006063,0.6293301175212,19.78907,19.3839,19.42823,19.17646,19.00586,4849,301,5,755,10549683086907693056,"QSO",0.4703995,9370,58056,3
1237657589774745856,143.765105772583,46.5432052952029,23.25049,21.44066,19.84343,18.53288,17.7955,2821,301,2,23,939039044069779456,"STAR",8.604665e-05,834,52316,140
1237658423538745856,125.569270545983,3.70814692386197,23.93977,22.16478,20.4459,19.57548,19.11088,3015,301,3,76,5395488099978729472,"GALAXY",0.471288,4792,55925,639
1237662341090705664,249.170065565409,22.2757355388255,17.42618,16.23312,15.68441,15.4577,15.31596,3927,301,4,151,1767769009446479872,"STAR",-0.0002591292,1570,53149,386
1237678858477437184,13.586671719223,11.8085593357345,19.93316,18.93743,18.64711,18.5089,18.49414,7773,301,2,399,6987390451977574400,"STAR",-0.001171346,6206,56245,202
1237659161736119552,236.746486182606,43.2124408637547,25.40508,23.01279,22.54697,20.98303,19.97295,3187,301,2,74,9579266765076322304,"GALAXY",0.9982389,8508,57845,401
1237660961324990720,129.651123617,28.9737121443785,20.62735,18.5828,17.6145,17.17449,16.82819,3606,301,2,37,1428847295406827520,"GALAXY",0.09296735,1269,52937,292
1237660961330233856,141.635993154434,35.4416551470094,24.68357,21.18513,19.59787,18.66559,18.13165,3606,301,2,117,6541704240188119040,"GALAXY",0.4940881,5810,56358,821
1237660961328595200,137.737912210322,33.5911982144849,21.66236,19.61026,18.12907,17.57738,17.2073,3606,301,2,92,6542711117558601728,"GALAXY",0.2311433,5811,56334,388
1237667431717535744,172.481806737342,28.1016214322198,20.10875,19.28106,18.99067,18.84174,18.81342,5112,301,6,408,7211514354055010304,"STAR",0.0005108431,6405,56342,456
1237663478725477632,341.439508727364,-0.271693793301624,21.90152,23.33696,21.31207,20.20925,19.34572,4192,301,3,232,10302238544614414336,"GALAXY",0.9257445,9150,58043,925
1237680272036987648,334.723370706255,19.6654239359912,22.10732,22.67747,21.03613,19.91906,19.35793,8102,301,3,70,5655627052428318720,"GALAXY",0.6813487,5023,55858,843
1237678439702790400,44.420238131824,3.1209539893432,23.58547,23.11111,22.95522,22.39829,22.27241,7675,301,6,165,10599457978750097408,"GALAXY",1.371361,9414,58083,859
1237673705040118016,111.731841925524,40.2340734112981,19.7495,18.36312,17.75174,17.37406,17.1735,6573,301,3,194,1952407521268361216,"GALAXY",0.08869503,1734,53034,353
1237671125375713792,145.01565666024,14.6461757104458,24.57541,23.05795,22.56074,21.68651,21.38066,5972,301,6,199,10792961849790060544,"GALAXY",0.794523,9586,57787,310
1237671125377351936,148.800020520941,15.1762391673098,24.75793,22.82009,22.00439,21.40827,20.67824,5972,301,6,224,10794273841989572608,"GALAXY",0.7315274,9587,57784,987
1237667538012405760,162.106452036545,23.3898157608307,20.78325,19.24884,18.76233,18.67414,18.66841,5137,301,4,323,3660433994836713472,"STAR",0.002654002,3251,54882,485
1237671257974177792,55.8294315834408,9.7643965801396,17.79224,16.47265,15.8497,15.59104,15.46414,6003,301,5,67,3016364813673588736,"GALAXY",0,2679,54368,287
1237661971718602752,176.109948874697,7.51915813717488,19.15322,17.40477,16.56933,16.18327,15.86993,3841,301,4,76,1825136582307375104,"GALAXY",0.06645162,1621,53383,192
1237679998237082368,347.435873101293,-1.92754213617461,23.07327,22.8177,22.52201,21.75478,21.60663,8038,301,5,135,10374064410553767936,"GALAXY",0.8388656,9214,57684,82
1237678597541593600,332.491599135587,2.37210845528911,21.34994,20.65676,20.4133,20.42165,19.97792,7712,301,4,146,4859641925769385984,"QSO",0.7425461,4316,55505,938
1237657401344655872,136.300716029539,43.1977654267842,22.38152,21.75458,20.45486,19.58765,19.42102,2777,301,3,200,5182681473954895872,"GALAXY",0.6419587,4603,55999,597
1237653652376126208,10.2377951688899,15.2326244363764,25.0697,22.95254,21.57458,20.238,19.56203,1904,301,4,216,6978407166530312192,"GALAXY",0.6391426,6198,56211,289
1237680333791167232,9.36926763870599,30.906168189059,21.7879,20.88168,20.16316,19.44708,18.91866,8116,301,6,284,7347644067428456448,"GALAXY",0.666055,6526,56543,77
1237678619046577408,41.5022561961227,2.19740489714422,22.68279,22.82815,22.1316,21.3951,20.25259,7717,301,4,606,1.0602643263466e+19,"GALAXY",0.8845224,9417,58055,159
1237665534933598208,245.218553680356,16.532064120227,17.8392,16.37211,15.77146,15.53484,15.43384,4671,301,1,118,2451092694865307648,"STAR",-0.0001044099,2177,54557,31
1237665534931960576,241.747930867658,18.1934289125631,22.52737,20.82577,20.55621,20.57063,20.57477,4671,301,1,93,4419423030851426304,"QSO",3.029826,3925,55338,967
1237653665253032704,136.737715194604,2.02607219142506,22.33495,21.63192,20.42965,19.4622,19.19823,1907,301,4,94,4300008924638369792,"GALAXY",0.6392999,3819,55540,717
1237653665258078720,148.228859220475,2.27389275006507,24.48979,21.94994,20.21229,19.29263,18.9295,1907,301,4,171,5340173864310953984,"GALAXY",0.4747004,4743,55645,111
1237661972270547200,210.970266198096,7.28477101050084,21.59263,19.96155,19.76283,19.61687,19.61996,3841,301,5,306,5475492135452301312,"QSO",2.893921,4863,55688,876
1237678619565884160,1.23312575403583,3.11391039076456,23.75024,23.59737,21.81096,20.71843,19.84077,7717,301,5,338,9843832349409957888,"GALAXY",0.7361806,8743,57663,325
1237679504324166656,12.911980600621,20.4001833152562,22.30182,23.36954,21.6517,20.3097,19.54237,7923,301,5,262,8578443436864329728,"GALAXY",0.883114,7619,56900,771
1237679477470724352,1.01215701677876,22.2428109645481,22.45625,21.66058,20.93964,20.71198,20.38653,7917,301,3,111,8551469943690123264,"QSO",1.306129,7595,56957,946
1237662302437376256,222.625016811732,46.3682042272494,20.96132,20.42684,20.44285,20.44101,20.0644,3918,301,4,172,9557945854150858752,"QSO",2.248026,8489,57483,660
1237662302448451584,248.329506298132,30.8476471937808,17.07193,15.87022,15.92564,16.01737,16.12298,3918,301,4,341,1897293683489794048,"STAR",-0.0003103564,1685,53463,554
1237657589784707328,178.005520420698,54.3521763341837,25.8564,20.20281,18.60081,18.0662,17.65138,2821,301,2,175,7700119730645129216,"GALAXY",0.3014473,6839,56425,328
1237657589777629184,152.444477278378,49.794364331779,20.46521,18.44064,17.43671,17.01919,16.72827,2821,301,2,67,1133852444967593984,"GALAXY",0.1329037,1007,52706,259
1237678595945267712,5.15754503313246,1.55760028281876,21.80241,21.98185,21.81434,21.98702,21.70134,7712,301,1,364,8842924913105065984,"GALAXY",0.9257876,7854,56989,389
1237662341087428864,242.493893810456,26.6276833628908,19.78914,18.57324,17.68739,17.21096,16.92389,3927,301,4,101,1568517705831573504,"GALAXY",0.1899145,1393,52824,506
1237663478725346304,341.143165133929,-0.238146565498756,22.70333,23.20024,22.55569,21.53555,21.63737,4192,301,3,230,10378753828317321216,"GALAXY",0.8233995,9218,57724,758
1237650370473492992,160.618965376929,-2.33359422887214,22.59683,21.60192,21.32291,21.22657,20.63597,1140,301,3,52,4262792930325190656,"QSO",1.035549,3786,55563,494
1.237680311234e+18,12.9293861663903,32.3368273135567,24.07974,22.81233,21.53308,20.07915,19.33478,8111,301,4,153,8691033447379261440,"STAR",-0.0002291878,7719,58082,771
1237654879665718016,220.541672031054,3.50442735216685,22.17455,20.95544,19.154,18.56757,18.14644,2190,301,2,257,5380747217949972480,"GALAXY",0.3486944,4779,55656,260
1237657401335415296,117.407529900861,28.4695585563944,23.44058,21.58248,20.77647,19.79219,19.3232,2777,301,3,59,5012536989591033856,"GALAXY",0.5433699,4452,55536,111
1237657401341051648,128.13867254168,37.7498525630406,23.3101,23.31003,21.77994,20.59361,19.9317,2777,301,3,145,9973402094588418048,"GALAXY",0.7933978,8858,57450,657
1237653652375470848,8.67499514895741,15.2654203513513,24.74482,21.70812,20.09466,19.29785,18.95789,1904,301,4,206,6977345037962336256,"GALAXY",0.4781696,6197,56191,521
1237653652376781056,11.641963565869,15.1333411499853,25.04193,21.09026,19.40504,18.65962,18.40835,1904,301,4,226,6984134798400051200,"GALAXY",0.3363659,6203,56266,646
1237680272035087104,330.347808613033,18.6684537699331,22.00684,19.7575,18.08282,17.47485,17.04412,8102,301,3,41,5653266675925276672,"GALAXY",0.3030321,5021,55863,448
1237680272038691072,338.825124152506,20.3130894585349,25.77657,22.0131,19.70604,18.90019,18.50384,8102,301,3,96,5657834596529887232,"GALAXY",0.395766,5025,55836,682
1237662341082185984,230.661823325187,32.8819474572205,19.79626,17.90151,16.97682,16.5626,16.25712,3927,301,4,21,1561753240352090112,"GALAXY",0.08072062,1387,53118,473
1237662341084872960,236.885809668767,29.8098409060083,22.95636,21.40913,19.44208,18.80987,18.38607,3927,301,4,62,5321199318396590080,"GALAXY",0.3425,4726,55712,714
1237662341086642944,240.758866785325,27.6821452963484,23.12895,22.29799,20.74722,19.71751,19.60816,3927,301,4,89,5318924154464131072,"GALAXY",0.5259987,4724,55742,629
1237678598093537536,7.01805214115655,3.13937574913372,20.7071,20.71549,20.47168,20.53314,20.3744,7712,301,5,376,9848302684414957568,"QSO",1.357553,8747,57401,204
1237657589785297152,180.271581446841,54.3712871867805,21.35781,21.43006,21.4652,21.17571,20.97536,2821,301,2,184,9264143426940852224,"QSO",1.809339,8228,57423,869
1237680246808577024,345.934279363438,19.3951611549526,23.35641,23.47911,22.33974,20.93611,19.95428,8096,301,4,139,8566097571306821632,"STAR",-0.0001070604,7608,56945,913
1237680246808707584,346.159112770157,19.3814800365197,25.56561,22.27993,20.4328,19.41451,19.14022,8096,301,4,141,6899755801680041984,"GALAXY",0.4702667,6128,56236,877
1237658423538483968,124.91134230357,3.60560002031534,21.21527,19.1933,17.81679,17.25167,16.9147,3015,301,3,72,5395461986577569792,"GALAXY",0.2381556,4792,55925,544
1237663478722068736,333.623304864125,-0.261318577135214,20.36732,18.75646,17.93465,17.46332,17.17014,4192,301,3,180,1661870643425077248,"GALAXY",0.1099098,1476,52964,154
1237662341084152064,235.28172008625,30.6390803402987,18.77856,17.78171,17.25331,16.89709,16.71871,3927,301,4,51,1564028679950985216,"GALAXY",0.09689609,1389,53135,559
1237678597555552256,4.41551633900986,2.73184939085077,24.421,23.04365,22.1851,20.8722,19.84476,7712,301,4,359,8841952944809334784,"STAR",2.691701e-05,7853,56988,949
1237652944787014144,2.54585504291595,16.2072164108861,23.03257,21.69658,21.35206,21.26832,21.00491,1739,301,6,319,6955991148130490368,"STAR",-0.0004081607,6178,56213,660
1237665126933856768,186.468156206805,33.7634057427887,23.22562,21.81247,19.98678,19.02708,18.54597,4576,301,1,456,4465411482981783552,"GALAXY",0.5019393,3966,55571,336
1237657608572436992,125.154590769096,39.1458319170482,21.31796,21.52921,21.47432,21.64456,21.22232,2825,301,5,133,10539592593804908544,"QSO",1.421458,9361,58055,158
1237657608577417728,136.615676586675,46.8841162155719,23.54985,21.93556,20.62413,19.76846,19.32183,2825,301,5,209,8461142311736465408,"STAR",-0.0001532675,7515,56781,16
1237678439702921728,44.7749697589846,3.03360520938729,25.55171,22.60861,21.9222,21.2825,21.09681,7675,301,6,167,10599243025434826752,"GALAXY",0.7519675,9414,58155,77
1237680122246398208,6.9011538865643,-7.27043900329305,23.17834,22.39237,20.86407,19.90259,19.41556,8067,301,4,15,8052534376888817664,"GALAXY",0.524522,7152,56660,357
1237667430099976448,155.333208424827,24.2331574992439,20.02376,18.21052,17.34462,16.98326,16.67117,5112,301,3,302,2644824430848534528,"GALAXY",0.1019767,2349,53734,311
1237672816512729344,347.315763265235,22.6008016757117,20.14183,18.61432,18.06047,17.79877,17.67731,6366,301,4,102,8572620430111954944,"STAR",-0.0008476225,7614,57307,67
1237672816513843712,348.721342040851,20.3448119446971,21.14637,21.03542,21.04259,20.73015,20.17324,6366,301,4,119,8568114625975179264,"QSO",1.716652,7610,56980,59
1237679998237082368,347.370329971784,-1.7759133904697,22.67201,22.4939,20.77944,19.69574,19.05277,8038,301,5,135,4910292858517608448,"GALAXY",0.5957877,4361,55831,885
1237679998237344256,347.933712217728,-1.88539482460473,26.31597,22.08424,20.5084,19.57474,19.08396,8038,301,5,139,4910313749238536192,"GALAXY",0.5760804,4361,55831,961
1237662336788463872,232.072711455962,36.8061181495526,20.87825,18.67451,17.42077,16.92174,16.57434,3926,301,4,40,1577475982187587584,"GALAXY",0.2003912,1401,53144,328
1237678597543952896,337.859794292644,2.61767953958904,21.75798,21.64022,21.44066,21.41939,21.20748,7712,301,4,182,10323614975239936000,"QSO",2.1354,9169,58069,868
1237661435381023232,181.244771708949,48.1536021315098,24.1388,22.90424,20.77509,19.77558,19.164,3716,301,5,22,7512174435019020288,"GALAXY",0.4283361,6672,56386,619
1237679503239414016,346.090889533463,18.7378553492463,21.33736,21.17463,20.70295,20.49075,20.37183,7923,301,3,94,8566113239347517440,"QSO",1.913325,7608,56945,970
1237662342166479616,253.525154736127,19.9012190724449,20.50251,20.38689,20.5101,20.23351,19.77493,3927,301,6,182,1765552944096241664,"QSO",2.023253,1568,53169,516
1237653665262010880,157.179863221206,2.57507039400294,24.36931,22.25992,20.58162,19.64009,19.39276,1907,301,4,231,5335851684085389312,"GALAXY",0.5235614,4739,55644,771
1237658304352814080,160.113036292524,58.2080227426184,22.04384,22.65378,21.36127,21.92991,20.66948,2987,301,5,67,7988392441349953536,"GALAXY",0.3497735,7095,56625,482
1237665441528939008,227.601013297485,22.607809220806,24.92173,22.5934,20.64527,19.65189,19.10732,4649,301,3,284,4461009314795247616,"GALAXY",0.5105961,3962,55660,705
1237665441537393664,246.422799832816,15.0938865961988,24.33904,22.60577,20.85472,19.8651,19.28115,4649,301,3,413,4566735599059621888,"GALAXY",0.5561592,4056,55357,311
1237665534934253824,246.607117476808,15.8343500767638,20.3714,19.71808,19.78199,19.59819,19.31529,4671,301,1,128,4566852422170073088,"QSO",2.311876,4056,55357,736
1237657589781889792,167.198124262032,53.1274219692324,23.22683,21.08331,19.39895,18.72276,18.35836,2821,301,2,132,7549251345691465728,"GALAXY",0.4098216,6705,56636,336
1237680246807527936,343.344414038307,18.9217266074848,23.59474,22.25401,20.8581,19.64968,19.09012,8096,301,4,123,5660113065909442560,"GALAXY",0.6160861,5027,56218,779
1237680246816637184,5.47162900664915,20.3755402585723,20.14651,18.33393,17.16945,16.66585,16.28489,8096,301,4,262,6952454844730071040,"GALAXY",0.1475644,6175,56265,83
1237661971723125504,186.618390985844,7.60129261940303,25.61658,22.47779,20.88224,19.78274,19.1789,3841,301,4,145,6082241413453731840,"GALAXY",0.6081844,5402,55927,473
1237661971726140160,193.618995878191,7.50719812646835,21.98274,21.26715,20.26191,19.43713,19.05828,3841,301,4,191,5445025492897126400,"GALAXY",0.6018662,4836,55689,631
1237673709868352000,137.15736201861,1.28148528389102,21.37677,20.85643,19.47012,18.80847,18.15905,6574,301,4,139,4298933602132187136,"GALAXY",0.5789443,3818,55532,901
1237673709869531904,139.477410759009,2.77760141039495,25.30639,21.46068,19.79035,19.14713,18.76157,6574,301,4,157,14126841103291537408,"GALAXY",0.3645692,12547,58928,636
1237666210854536192,267.693274915083,25.3824642070901,21.43812,20.14254,19.53728,19.27723,19.11268,4828,301,4,125,2470235456227272704,"STAR",-0.0008484651,2194,53904,40
1237661958293029632,195.497352055625,51.6315482530036,23.92653,22.8672,21.38509,20.37984,19.71321,3838,301,3,18,9258422668042196992,"GALAXY",0.6458104,8223,57429,537
1237660961328399104,137.277105673233,33.3577356404484,21.32821,21.1129,19.40331,18.65184,18.21766,3606,301,2,89,6542733657546971136,"QSO",1.78838,5811,56334,470
1237678858479272448,17.8747478303547,11.7235641223963,22.02962,21.37774,21.52691,21.45392,20.66333,7773,301,2,427,5254744288475240448,"QSO",2.134945,4667,55868,616
1237652944786227968,0.765104129010979,16.0721717366468,22.23368,21.01206,20.82415,20.71186,21.39563,1739,301,6,307,6949267085710350336,"QSO",2.897205,6172,56269,774
1237657401347080704,142.626899592435,46.4371217832545,25.66283,21.77463,19.96837,19.10381,18.61791,2777,301,3,237,8386940944214415360,"GALAXY",0.5568629,7449,56740,409
1237680272036856576,334.465468480581,19.4501230306467,24.37361,22.09721,21.83834,20.69851,20.00554,8102,301,3,68,8532154548030298112,"GALAXY",0.7826554,7578,56956,309
1237662341081531136,229.099547136008,33.5972852666518,23.75069,21.99351,20.17637,19.34346,18.9495,3927,301,4,11,5309843837619034112,"GALAXY",0.4428585,4716,55738,363
1237662341087363328,242.214083785415,26.6769682119682,20.87729,18.76425,17.78004,17.34813,16.98622,3927,301,4,100,1568513857540876288,"GALAXY",0.09287165,1393,52824,492
1237662341083693056,234.235162625949,31.3800316129209,18.19745,17.45096,17.44417,17.13761,17.17349,3927,301,4,44,1562759843264096256,"GALAXY",0.05622,1388,53119,39
1237662336791938048,239.921276310218,32.3153508097391,25.24516,23.35708,21.85874,20.64295,19.91601,3926,301,4,93,12296044005645637632,"GALAXY",0.6837876,10921,58251,331
1237662336797836032,251.624463343888,23.6705902762949,24.28798,22.14161,20.63878,19.7451,19.46992,3926,301,4,183,4713030574541133824,"GALAXY",0.4218211,4186,55691,49
1237661435386134528,198.635752265691,47.4815098547638,19.41343,18.10314,17.2207,16.82667,16.56812,3716,301,5,100,1645041245216598016,"GALAXY",0.148692,1461,53062,369
1237663478725477632,341.427063468436,-0.300409370735023,24.29844,22.4648,23.31068,21.24419,21.29505,4192,301,3,232,10366218570170652672,"GALAXY",0.9269731,9207,57667,211
1237663478723314944,336.588643145958,-0.318687585373878,24.27057,23.81297,22.55536,21.64221,21.00736,4192,301,3,199,10403468924943620096,"GALAXY",0.9278588,9240,57687,559
1237662341087560192,242.812994980327,26.4435843215078,21.73645,19.55492,18.18609,17.56153,17.15256,3927,301,4,103,5318755654307174400,"GALAXY",0.2067788,4724,55742,16
1237662341091753984,251.151168258365,20.8391266274626,26.09708,22.24267,20.72617,19.86853,19.37134,3927,301,4,167,4709895862796703744,"GALAXY",0.4827571,4183,55447,933
1237662341086643200,240.805210545532,27.5445428376608,25.36574,23.36245,21.45449,20.25379,19.69437,3927,301,4,89,5318936249092036608,"GALAXY",0.6219154,4724,55742,673
1237678598081872384,340.294459307143,2.97857610146708,21.40275,20.97737,20.65042,20.27353,20.35916,7712,301,5,198,12731782940570441728,"QSO",1.888156,11308,58426,388
1237666301628776448,49.0023381228774,0.776087747172572,19.79976,19.57151,19.25637,19.25803,19.24107,4849,301,5,782,1705840112882968576,"QSO",1.238982,1515,52932,370
1237666301631201536,54.600604162259,0.723046296291939,21.12883,19.21606,18.36427,18.03948,17.83467,4849,301,5,819,1708163106108106752,"STAR",0.0002325796,1517,52934,629
1237678858462101760,337.880218191975,10.702513155762,20.88028,20.35484,20.22589,20.1885,20.10583,7773,301,2,165,5689401581688346624,"STAR",-0.0003853763,5053,56213,834
1237680272037839360,336.821210377822,20.003062654474,20.9141,19.14798,17.9501,17.36467,16.98469,8102,301,3,83,6888355789456824320,"GALAXY",0.212095,6118,56189,364
1237657589785362688,180.447125080515,54.3898261316444,20.69097,20.47799,20.40364,20.14629,20.38779,2821,301,2,185,9264153047667595264,"QSO",1.473606,8228,57423,904
1237663478726459648,343.646489001808,-0.222470256835881,24.06766,22.24935,22.05469,21.86549,21.53495,4192,301,3,247,10375319777921226752,"QSO",1.285356,9215,57682,553
1237650370472116736,157.542779382432,-2.27994434324183,22.35657,21.61548,21.30782,21.10127,20.75449,1140,301,3,31,4261626343085856768,"STAR",0.0005738393,3785,55241,346
1237680272041312768,345.248528937504,21.1412423426447,21.29664,21.62465,20.64943,19.7228,19.29835,8102,301,3,136,6891864605905410048,"GALAXY",0.5765541,6121,56187,841
1237662341082710016,231.907933818957,32.42544128001,18.74233,17.32225,16.58658,16.16731,15.88391,3927,301,4,29,1562837358833854464,"GALAXY",0.07244214,1388,53119,321
1237661972259078144,184.451816732718,8.06749375289333,18.60691,17.68143,17.39201,17.25983,17.2394,3841,301,5,131,6075435711691249664,"STAR",0.0005813229,5396,55947,290
1237661924479403008,140.721187185028,11.1245506162847,22.60748,22.97143,20.93591,19.74663,19.04502,3830,301,4,159,5974257826717259776,"GALAXY",0.636953,5306,55926,847
1237661924478288640,138.289953890866,10.6314088813269,22.91794,21.2749,19.36657,18.32722,17.85378,3830,301,4,142,5969576105702873088,"GALAXY",0.5587927,5302,55896,199
1237662268080652800,242.971528802354,4.29749734549407,20.5387,19.51838,19.01233,18.79996,18.75912,3910,301,4,218,2464746156505196544,"STAR",-0.0005784833,2189,54624,550
1237651714798322688,248.878841078887,46.7346164661926,25.24271,23.23753,21.80505,20.61723,19.7079,1453,301,3,53,9616398379170158592,"STAR",0.000149184,8541,58257,317
1237665126936150528,192.779769940771,33.4949015818101,23.14626,21.68863,20.3815,19.51406,19.1481,4576,301,1,491,7301645445352413184,"GALAXY",0.4616045,6485,56342,671
1237657608572174592,124.763346979138,38.5700908729842,20.65432,19.59618,19.31709,19.24862,19.23204,2825,301,5,129,3010781489081116672,"STAR",6.475332e-05,2674,54097,455
1237680272040461312,343.158071947977,20.8485153513281,22.80926,22.9774,21.88842,20.83235,20.04866,8102,301,3,123,8567048099343915008,"GALAXY",0.7305574,7609,56959,275
1237667536940106752,165.861470058936,23.1232770678439,24.82666,23.42054,21.99698,19.27248,17.78524,5137,301,2,345,7226040552126699520,"STAR",2.671501e-05,6418,56354,54
1237679998237148160,347.607560893221,-1.77299797041998,25.61312,22.56552,21.03066,19.86605,19.45112,8038,301,5,136,4910304128511793152,"GALAXY",0.600506,4361,55831,926
1237670961091707648,43.7001619000127,35.3269904273309,19.96591,18.87198,18.49202,18.42624,18.26836,5934,301,4,176,2700057848284473344,"STAR",-0.0002422011,2398,53768,545
1237665534933860352,245.729875612375,16.2202572759989,18.54832,17.38483,17.426,17.51274,17.60172,4671,301,1,122,2478279208418174976,"STAR",-0.0005463992,2201,53904,631
1237665534928158720,233.358654021528,21.8886174758791,17.55606,16.61885,16.30482,16.17072,16.12515,4671,301,1,35,2434338330809231360,"STAR",3.97753e-05,2162,54207,519
1237657589784511232,177.191816062789,54.2951446519737,23.44774,22.63062,21.60319,20.60859,19.79493,2821,301,2,172,9266201163069675520,"GALAXY",0.6970665,8230,57430,163
1237680333774587648,326.515568411668,25.3876426795806,26.14014,21.72769,20.05961,19.23387,18.68349,8116,301,6,31,6710479820428695552,"GALAXY",0.4252405,5960,56097,423
